program,category,fiscal_year,value,unit,source_file,source_sheet,is_total,program_id,category_path,table_title,section,subsection,period_type,period_start_year,period_end_year,period_label,source_row,source_column
USDA Farm Programs,Harvested Acres,2031,1.444,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Acreage / Harvested Acres,SUNFLOWER SEED SUPPLY AND USE,Acreage,,fiscal_year,2031,2031,2031,1436,12
USDA Farm Programs,Harvested Acres,2032,1.434,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Acreage / Harvested Acres,SUNFLOWER SEED SUPPLY AND USE,Acreage,,fiscal_year,2032,2032,2032,1436,13
USDA Farm Programs,Harvested Acres,2033,1.429,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Acreage / Harvested Acres,SUNFLOWER SEED SUPPLY AND USE,Acreage,,fiscal_year,2033,2033,2033,1436,14
USDA Farm Programs,Per Harvested Acre,2021,1529.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2021,2021,2021,1439,2
USDA Farm Programs,Per Harvested Acre,2022,1750.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2022,2022,2022,1439,3
USDA Farm Programs,Per Harvested Acre,2023,1761.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2023,2023,2023,1439,4
USDA Farm Programs,Per Harvested Acre,2024,1777.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2024,2024,2024,1439,5
USDA Farm Programs,Per Harvested Acre,2025,1793.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2025,2025,2025,1439,6
USDA Farm Programs,Per Harvested Acre,2026,1809.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2026,2026,2026,1439,7
USDA Farm Programs,Per Harvested Acre,2027,1825.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2027,2027,2027,1439,8
USDA Farm Programs,Per Harvested Acre,2028,1842.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2028,2028,2028,1439,9
USDA Farm Programs,Per Harvested Acre,2029,1858.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2029,2029,2029,1439,10
USDA Farm Programs,Per Harvested Acre,2030,1875.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2030,2030,2030,1439,11
USDA Farm Programs,Per Harvested Acre,2031,1892.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2031,2031,2031,1439,12
USDA Farm Programs,Per Harvested Acre,2032,1909.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2032,2032,2032,1439,13
USDA Farm Programs,Per Harvested Acre,2033,1926.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Harvested Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2033,2033,2033,1439,14
USDA Farm Programs,Per Planted Acre,2021,1476.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2021,2021,2021,1440,2
USDA Farm Programs,Per Planted Acre,2022,1661.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2022,2022,2022,1440,3
USDA Farm Programs,Per Planted Acre,2023,1684.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2023,2023,2023,1440,4
USDA Farm Programs,Per Planted Acre,2024,1699.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2024,2024,2024,1440,5
USDA Farm Programs,Per Planted Acre,2025,1714.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2025,2025,2025,1440,6
USDA Farm Programs,Per Planted Acre,2026,1729.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2026,2026,2026,1440,7
USDA Farm Programs,Per Planted Acre,2027,1745.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2027,2027,2027,1440,8
USDA Farm Programs,Per Planted Acre,2028,1761.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2028,2028,2028,1440,9
USDA Farm Programs,Per Planted Acre,2029,1776.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2029,2029,2029,1440,10
USDA Farm Programs,Per Planted Acre,2030,1792.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2030,2030,2030,1440,11
USDA Farm Programs,Per Planted Acre,2031,1809.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2031,2031,2031,1440,12
USDA Farm Programs,Per Planted Acre,2032,1825.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2032,2032,2032,1440,13
USDA Farm Programs,Per Planted Acre,2033,1841.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Per Planted Acre,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2033,2033,2033,1440,14
USDA Farm Programs,Payment Yield—PLC,2021,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2021,2021,2021,1441,2
USDA Farm Programs,Payment Yield—PLC,2022,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2022,2022,2022,1441,3
USDA Farm Programs,Payment Yield—PLC,2023,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2023,2023,2023,1441,4
USDA Farm Programs,Payment Yield—PLC,2024,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2024,2024,2024,1441,5
USDA Farm Programs,Payment Yield—PLC,2025,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2025,2025,2025,1441,6
USDA Farm Programs,Payment Yield—PLC,2026,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2026,2026,2026,1441,7
USDA Farm Programs,Payment Yield—PLC,2027,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2027,2027,2027,1441,8
USDA Farm Programs,Payment Yield—PLC,2028,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2028,2028,2028,1441,9
USDA Farm Programs,Payment Yield—PLC,2029,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2029,2029,2029,1441,10
USDA Farm Programs,Payment Yield—PLC,2030,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2030,2030,2030,1441,11
USDA Farm Programs,Payment Yield—PLC,2031,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2031,2031,2031,1441,12
USDA Farm Programs,Payment Yield—PLC,2032,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2032,2032,2032,1441,13
USDA Farm Programs,Payment Yield—PLC,2033,1433.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Yield / Payment Yield—PLC,SUNFLOWER SEED SUPPLY AND USE,Yield,,fiscal_year,2033,2033,2033,1441,14
USDA Farm Programs,Beginning Stocks,2021,395.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2021,2021,2021,1444,2
USDA Farm Programs,Beginning Stocks,2022,296.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2022,2022,2022,1444,3
USDA Farm Programs,Beginning Stocks,2023,272.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2023,2023,2023,1444,4
USDA Farm Programs,Beginning Stocks,2024,270.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2024,2024,2024,1444,5
USDA Farm Programs,Beginning Stocks,2025,306.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2025,2025,2025,1444,6
USDA Farm Programs,Beginning Stocks,2026,325.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2026,2026,2026,1444,7
USDA Farm Programs,Beginning Stocks,2027,350.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2027,2027,2027,1444,8
USDA Farm Programs,Beginning Stocks,2028,379.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2028,2028,2028,1444,9
USDA Farm Programs,Beginning Stocks,2029,400.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2029,2029,2029,1444,10
USDA Farm Programs,Beginning Stocks,2030,422.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2030,2030,2030,1444,11
USDA Farm Programs,Beginning Stocks,2031,436.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2031,2031,2031,1444,12
USDA Farm Programs,Beginning Stocks,2032,451.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2032,2032,2032,1444,13
USDA Farm Programs,Beginning Stocks,2033,459.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Beginning Stocks,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2033,2033,2033,1444,14
USDA Farm Programs,Production,2021,1905.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2021,2021,2021,1445,2
USDA Farm Programs,Production,2022,2812.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2022,2022,2022,1445,3
USDA Farm Programs,Production,2023,2665.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2023,2023,2023,1445,4
USDA Farm Programs,Production,2024,2667.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2024,2024,2024,1445,5
USDA Farm Programs,Production,2025,2657.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2025,2025,2025,1445,6
USDA Farm Programs,Production,2026,2672.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2026,2026,2026,1445,7
USDA Farm Programs,Production,2027,2687.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2027,2027,2027,1445,8
USDA Farm Programs,Production,2028,2694.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2028,2028,2028,1445,9
USDA Farm Programs,Production,2029,2709.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2029,2029,2029,1445,10
USDA Farm Programs,Production,2030,2716.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2030,2030,2030,1445,11
USDA Farm Programs,Production,2031,2731.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2031,2031,2031,1445,12
USDA Farm Programs,Production,2032,2737.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2032,2032,2032,1445,13
USDA Farm Programs,Production,2033,2753.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Production,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2033,2033,2033,1445,14
USDA Farm Programs,Imports,2021,387.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2021,2021,2021,1446,2
USDA Farm Programs,Imports,2022,370.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2022,2022,2022,1446,3
USDA Farm Programs,Imports,2023,395.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2023,2023,2023,1446,4
USDA Farm Programs,Imports,2024,400.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2024,2024,2024,1446,5
USDA Farm Programs,Imports,2025,404.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2025,2025,2025,1446,6
USDA Farm Programs,Imports,2026,408.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2026,2026,2026,1446,7
USDA Farm Programs,Imports,2027,411.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2027,2027,2027,1446,8
USDA Farm Programs,Imports,2028,415.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2028,2028,2028,1446,9
USDA Farm Programs,Imports,2029,418.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2029,2029,2029,1446,10
USDA Farm Programs,Imports,2030,421.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2030,2030,2030,1446,11
USDA Farm Programs,Imports,2031,425.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2031,2031,2031,1446,12
USDA Farm Programs,Imports,2032,428.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2032,2032,2032,1446,13
USDA Farm Programs,Imports,2033,431.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Imports,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2033,2033,2033,1446,14
USDA Farm Programs,Total Supply,2021,2687.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2021,2021,2021,1448,2
USDA Farm Programs,Total Supply,2022,3478.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2022,2022,2022,1448,3
USDA Farm Programs,Total Supply,2023,3332.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2023,2023,2023,1448,4
USDA Farm Programs,Total Supply,2024,3337.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2024,2024,2024,1448,5
USDA Farm Programs,Total Supply,2025,3367.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2025,2025,2025,1448,6
USDA Farm Programs,Total Supply,2026,3405.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2026,2026,2026,1448,7
USDA Farm Programs,Total Supply,2027,3449.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2027,2027,2027,1448,8
USDA Farm Programs,Total Supply,2028,3487.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2028,2028,2028,1448,9
USDA Farm Programs,Total Supply,2029,3527.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2029,2029,2029,1448,10
USDA Farm Programs,Total Supply,2030,3558.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2030,2030,2030,1448,11
USDA Farm Programs,Total Supply,2031,3592.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2031,2031,2031,1448,12
USDA Farm Programs,Total Supply,2032,3617.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2032,2032,2032,1448,13
USDA Farm Programs,Total Supply,2033,3643.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,true,51317,SUNFLOWER SEED SUPPLY AND USE / Supply / Total Supply,SUNFLOWER SEED SUPPLY AND USE,Supply,,fiscal_year,2033,2033,2033,1448,14
USDA Farm Programs,Crush,2021,992.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Use / Crush,SUNFLOWER SEED SUPPLY AND USE,Use,,fiscal_year,2021,2021,2021,1451,2
USDA Farm Programs,Crush,2022,1393.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Use / Crush,SUNFLOWER SEED SUPPLY AND USE,Use,,fiscal_year,2022,2022,2022,1451,3
USDA Farm Programs,Crush,2023,1238.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Use / Crush,SUNFLOWER SEED SUPPLY AND USE,Use,,fiscal_year,2023,2023,2023,1451,4
USDA Farm Programs,Crush,2024,1187.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Use / Crush,SUNFLOWER SEED SUPPLY AND USE,Use,,fiscal_year,2024,2024,2024,1451,5
USDA Farm Programs,Crush,2025,1193.0,Millions,51317-2023-05-usda.xlsx,USDA_05-2023,false,51317,SUNFLOWER SEED SUPPLY AND USE / Use / Crush,SUNFLOWER SEED SUPPLY AND USE,Use,,fiscal_year,2025,2025,2025,1451,6
